,House Name,Location,ImgURL,Price
86,Serviced 1 Bed Apartment with En Suite at Utange Jcc Church,BAMBURI GREENVIEW 1 BEDROOM APARTMENTS FOR ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0aa7548af0cfa16a166486c30436604c/-/prod-property-core-backend-media-brk/6468825/d8b93248-d8bc-4e73-a055-a2c2f477765d.jpeg,"KSh 11,000,000"
87,3 Bed Apartment with En Suite in Kilimani,3 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2c36f3d349fa6149c298a88e064ddf8e/-/prod-property-core-backend-media-brk/6659919/5aa3e0bd-d5ec-4342-ad9b-101e0eb4c7be.png,"KSh 64,000,000"
88,4 Bed Apartment with En Suite at Peponi Road,Modern 4 Bedroom Apartment with an Additional D ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/3bc88488978e801ab139409af6396ac6/-/prod-property-core-backend-media-brk/6520407/285e94ee-05f0-4976-8e70-72687c8c2f0c.jpg,"KSh 6,800,000"
89,2 Bed Apartment with En Suite in Kilimani,2 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a8d483e6df8cc87c232d62926195bf27/-/prod-property-core-backend-media-brk/6690513/7fadf3cf-514b-4eb7-8d2c-f99b22fb7189.jpg,"KSh 45,000,000"
90,3 Bed Apartment with En Suite at Riverside,RIVERSIDE : Executive 3 Bedroom Duplex Apartm ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/105573a687cc056011e00fb8818c6636/-/prod-property-core-backend-media-brk/6690391/55d1eb98-b093-4f03-bb46-03695e80711d.jpg,"KSh 6,800,000"
91,1 Bed Apartment in Lavington,1-Bedroom Apartment - 61 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a0ac005a4e124cbc4cae3885a3c827d8/-/prod-property-core-backend-media-brk/6690453/4fb15d1f-5ce1-4c5d-a9d6-6c41af64688b.jpg,"KSh 18,000,000"
92,2 Bed Apartment with En Suite in Nyali Area,"ZAMBARANI HOMES, NYALI, MOMBASA",https://i.roamcdn.net/prop/brk/listing-thumb-376w/f012d8bb31a6549eeca5cce7667f2a83/-/prod-property-core-backend-media-brk/6690371/7b9bd242-bae3-435c-ac98-9955843ff508.jpg,"KSh 3,490,000"
93,2 Bed Apartment with En Suite at Utange Jcc Church,BAMBURI GREENVIEW 2 BEDROOM APARTMENTS FOR ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a2c753a3946092df966a7ab757f2c92c/-/prod-property-core-backend-media-brk/6690298/75bc8f37-c623-41a1-97d9-17ad6267fa11.jpg,"KSh 145,000,000"
94,4 Bed House with En Suite in Runda,4 bedroom house for sale(All ensuite ).(stand a ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/213a0131a977101e056668739811867b/-/prod-property-core-backend-media-brk/6690295/efb6e75c-9dfc-43f5-adfd-1efd8b29a445.jfif,"KSh 7,500,000"
95,2 Bed Apartment with En Suite in Lavington,2 BEDROOM APARTMENT FOR SALE IN LAVINGTON,https://i.roamcdn.net/prop/brk/listing-thumb-376w/14d99647d69a8cca7bb18834b23835dd/-/prod-property-core-backend-media-brk/6690231/1c091d93-90d2-4136-a118-f964af151253.jpg,"KSh 8,500,000"
96,3 Bed Apartment with En Suite at Kilua Resort,BOULVEVARD BEACHVIEWS 3 BEDROOM APARTMENTS F ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/25a9872af7a124f4ce2bdbfe854d2bed/-/prod-property-core-backend-media-brk/6690242/6ce6b4b4-1eaf-4493-97d0-d722612eb4cb.jfif,"KSh 9,400,000"
97,2 Bed Apartment with En Suite at Kilimani,MODERN 2 BEDROOM APARTMENT UNITS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/48065a0fe3b06c2ccbe1c454922ca550/-/prod-property-core-backend-media-brk/6690116/ddba30c0-187f-4a38-bc5e-320f3b0be483.jpg,"KSh 100,000,000"
98,Land in Kileleshwa,Land for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/6795e391a5e3edb1a651b308c7f639cb/-/prod-property-core-backend-media-brk/6690107/b2658589-20b6-4819-8ef8-f7011a48e972.png,"KSh 16,500,000"
99,3 Bed Apartment with En Suite at Kileleshwa,STUNNING OFFPLAN DEVELOPMENT WITH 3BEDROOM FOR ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/02d5d47e6e270099b7dc63ab41ba4cba/-/prod-property-core-backend-media-brk/6690086/3639a990-df33-492c-b14c-f5e81c33a077.jpeg,"KSh 50,000,000"
100,Land in Kileleshwa,Land for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/cb101deaea819682cf043208dc2a7569/-/prod-property-core-backend-media-brk/6690062/20c2ef44-0e64-4fd2-b8b4-fe415ebdb54d.jpg,"KSh 13,000,000"
101,2 Bed Apartment with En Suite in Kilimani,2 BED APARTMENT FOR SALE,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4cb4cddc36420544ed2b6e14dc09a7e9/-/prod-property-core-backend-media-brk/5092767/93e1508c-4002-4a35-b730-988022853e48.jpg,"KSh 7,800,000"
102,1 Bed Apartment with Gym in Westlands Area,1-Bedroom Apartment - 71 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/45b66557a34d58828aa60afdd74ed7d4/-/prod-property-core-backend-media-brk/6357839/0bf6b6d3-39ba-4b96-a5b3-5b47e6a0c86f.jpg,"KSh 42,000,000"
103,4 Bed Townhouse with En Suite in Kileleshwa,Kileleshwa a newly renovated to modern 4 bedroo ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/662568642ec2d913ed6d2593e49c7215/-/prod-property-core-backend-media-brk/6533278/c3c9cb7a-6fd0-4508-a5f6-0a26325d9314.jpg,"KSh 70,000,000"
104,2 Bed House with En Suite in Runda,Prime 2 Bedroomed Bungalow For Sale In Runda On ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0939edc384dcbd022ad0a2e9df0997fb/-/prod-property-core-backend-media-brk/6144789/1a238bc7-e35c-4f4e-91d4-0145310a0ea5.jpg,"KSh 705,000,000"
105,7 Bed Villa with En Suite in Kitisuru,RESPLENDENT 7 BEDROOM HOUSE FOR SALE IN KITISU ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4dbcf654c31907bc37799a47e64fe1fc/-/prod-property-core-backend-media-brk/5368662/70f8014e-ff7b-4768-8993-27e5a4c6d5f3.jpeg,"KSh 300,000,000"
106,7 Bed House with En Suite in Runda,LUXURIOUS 7 BEDROOM HOUSE FOR SALE IN RUNDA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7babe7b3d4c6eb86127ccb2517abf959/-/prod-property-core-backend-media-brk/6685964/595cfbe4-15a8-4727-b095-809b5069c51c.jpeg,"KSh 28,000,000"
107,3 Bed Apartment with En Suite in Westlands Area,EXQUISITE 3 BEDROOM APARTMENT FOR SALE IN WESTL ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/bcc1f280999e86550ec3c667d7dcca0a/-/prod-property-core-backend-media-brk/6621235/d75933e5-e94c-4390-9459-2b0bc177808e.jpg,"KSh 40,000,000"
108,Land at Hardy,1/2 an acre for sale in Karen,https://i.roamcdn.net/prop/brk/listing-thumb-376w/fed84279d3c8de65c64daf99d57c667d/-/prod-property-core-backend-media-brk/6663703/314a7302-f542-4897-8bdd-7db58da8837f.jpg,"KSh 1,300,000"
109,"32,000 m² Land at Kantafu - Kangundo Road",40*80 PRIME RESIDENTIAL & COMMERCIAL PLOTS FOR ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c90ef75d0b530d4d931b0f9819494227/-/prod-property-core-backend-media-brk/6689824/6e6faa67-8a49-4011-af1e-ece2c5c42fa3.jpg,"KSh 17,000,000"
110,2 Bed Apartment with Swimming Pool in Westlands Area,2-Bedroom Apartment - 106 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/6b7731b8440d8b1c46db5c16c2f30c1a/-/prod-property-core-backend-media-brk/6689794/a66abd72-d58a-44ee-8cf8-e12e0efd1bae.jpg,"KSh 32,000,000"
111,4 Bed Villa with Swimming Pool in Kiambu Road,EXECUTIVE 4 BEDROOM VILLA FOR SALE AT FOURWAYS ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5387c4d04229438db55ad4c2ce57f775/-/prod-property-core-backend-media-brk/6689781/d0185f40-6954-4ea6-8733-770926b64f5b.jpeg,"KSh 110,000,000"
112,5 Bed House with En Suite in Thome,MAGNIFICENT 5 BEDROOM HOUSE FOR SALE IN THOME,https://i.roamcdn.net/prop/brk/listing-thumb-376w/352ca895c6f7f2994b05fb307cff9870/-/prod-property-core-backend-media-brk/6689733/ad0f3321-0c2c-40df-b2d7-a246411394c6.jpg,"KSh 4,500,000"
113,Residential Land in Diani,0.25 acres residential vacant land for sale in ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b54d60e5a03c08506ed63d16f0deb20a/-/prod-property-core-backend-media-brk/6689750/0e634d28-4f59-41ff-ab09-a8e54d792bb8.jpg,"KSh 12,500,000"
114,Land in Diani,0.25 acres residential vacant land for sale in ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/909b4f362371061fb329acfdb3a66a43/-/prod-property-core-backend-media-brk/5558201/99c2905f-0ca3-48bc-9c2d-2342c63c3dd1.JPG,"KSh 12,000,000"
115,Serviced 2 Bed Apartment with En Suite at Yaya Centre,"BRAND NEW APARTMENT, VALLEY ARCADE FOR SALE",https://i.roamcdn.net/prop/brk/listing-thumb-376w/957ed44a082771d5e50bacc8fbfa8e4b/-/prod-property-core-backend-media-brk/6530553/dd95250d-af22-44ee-9037-e4e5babf03d3.jpg,"KSh 120,000,000"
116,1.2 ac Land in Kyuna,Land For Sale In Kyuna.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/3d06ca9aac65cd81f5da61a6baf9ac99/-/prod-property-core-backend-media-brk/6524256/4adba6ac-0647-4502-b60a-7591f66d0f3e.jpeg,"KSh 17,000,000"
117,3 Bed Apartment with Swimming Pool in Thika Road,3-Bedroom Apartment + Dsq - 115 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b9b210b7e6f090ff277c7959ee62b0a7/-/prod-property-core-backend-media-brk/6538012/72a1bcf5-37ef-4ebf-b77e-fb3752f88f20.jpg,"KSh 1,300,000"
118,"3,200 ft² Land at Kikambala",40/80 sq ft freehold properties on sale at a p ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8e05f1ad870b9acc4f4b1c65f646036a/-/prod-property-core-backend-media-brk/6569654/d9895f63-f9c6-487b-9032-92bc2579f5cf.jpeg,"KSh 14,000,000"
119,"10,000 ft² Land at Shanzu",Quarter acre piece of land on sale Shanzu Momba ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b2cf0bd383b86263ab111dace1354536/-/prod-property-core-backend-media-brk/6689672/8665a947-98bb-4f2f-93d6-539cba77b3cc.jpg,"KSh 18,000,000"
120,2 Bed Apartment with En Suite at Nyali,2 bedroom sea apartment on sale Nyali Mombasa,https://i.roamcdn.net/prop/brk/listing-thumb-376w/96628cbd76dc907857aff4174af7afa0/-/prod-property-core-backend-media-brk/6689670/f2b37454-64ae-4250-b229-1461760fa844.jpg,"KSh 37,000,000"
121,5 Bed Townhouse with En Suite at Nyali,Modern spacious 5br Townhouse on sale Nyali Mom ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0b1ad12569ec9d4987546eca3cb86d78/-/prod-property-core-backend-media-brk/5576259/a649580f-ee66-4333-8a8e-cd99b2563018.jpg,"KSh 8,500,000"
122,3 Bed Apartment with En Suite at Shanzu,3 bedroom apartment on going project on sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/973afeb35d2669d93485a24fc10d2759/-/prod-property-core-backend-media-brk/6659970/5dbcdc78-4daa-4402-960a-728bd4ea9c78.png,"KSh 15,000,000"
123,2 Bed Apartment with Swimming Pool in Thika Road,2-Bedoom Duplex Apartment - 96 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8fcbee57279bdbe99f62bdbeec8a2c3e/-/prod-property-core-backend-media-brk/6176598/0e24f62c-490d-474c-b1aa-4f418b6205d6.jpg,"KSh 60,000,000"
124,0.42 ac Land in Nyari,Land For Sale In Nyari,https://i.roamcdn.net/prop/brk/listing-thumb-376w/fabfd19b4e5e3ee8351a901d27f11e78/-/prod-property-core-backend-media-brk/6629505/5aa615f5-69e6-4551-ac06-e72ac5b61329.jpg,"KSh 85,000,000"
125,3 Bed House with En Suite at Karen Road,Standalone Bungalow plus Guest wing,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7328f8a5c7e6e22966fb2b734010af5c/-/prod-property-core-backend-media-brk/6689598/210578af-f012-4e00-a538-707b9abe9283.jpg,"KSh 9,000,000"
126,2 Bed Apartment with Swimming Pool in Lavington,2-Bedroom Apartment - 90 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/bdd781a4111a69705ab090bdfbf5b862/-/prod-property-core-backend-media-brk/6689569/82439a75-1629-421b-9bdd-342194be194b.JPG,"KSh 11,900,000"
127,2 Bed Apartment with En Suite in Kilimani,OPULENT TWO BEDROOM APARTMENT FOR SALE IN KILIM ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/cfc85cce2b27883b2d8d76218124849e/-/prod-property-core-backend-media-brk/6689557/bde92d17-2533-4e66-a423-c3309b5d11a7.JPG,"KSh 9,900,000"
128,2 Bed Apartment with En Suite in Ruaka,Premium 2--Bedroom Apartments - 126 Sqm,https://i.roamcdn.net/prop/brk/listing-thumb-376w/078ef2f9233b42c197d03e22bdf7f7d8/-/prod-property-core-backend-media-brk/6689507/b7faba46-aaba-40aa-9b03-7bf63d798f1f.jpg,"KSh 8,000,000"
129,4 Bed Townhouse with En Suite in Kitengela,4 Bedroom House for Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/1a68f58ee02f6a2a35aee4df954495eb/-/prod-property-core-backend-media-brk/6689460/7f08396a-0986-48dc-89fb-53268f584b18.jpg,"KSh 10,500,000"
130,3 Bed House with Staff Quarters in Kitengela,3 BEDROOMS MAISONETTE IN KITENGELA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2391c474352a3e453e57e83a51f99850/-/prod-property-core-backend-media-brk/6689462/bc970c33-d1a0-433e-a225-bb49e6f68cbc.JPG,"KSh 14,800,000"
131,4 Bed House with En Suite in Ruiru,4 BEDROOMS VILLA IN RUIRU MUGUTHA READY FOR OCC ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/9c76141fe8bd35ad78b12d9b59af4603/-/prod-property-core-backend-media-brk/6689441/e982b6a9-1f43-44aa-97b3-0083b8b4d54c.jpg,"KSh 21,000,000"
132,4 Bed House with En Suite in Kamangu,4 BEDROOMS MAISONETTE IN KIKUYU KAMANGU,https://i.roamcdn.net/prop/brk/listing-thumb-376w/285b345fe9c934cc65f8b2d0d9139244/-/prod-property-core-backend-media-brk/6685392/9f07610e-b9f5-4840-9cbb-72402973bce6.jpg,"KSh 130,000,000"
133,Land at Kindaruma,Kilimani near yaya prime 1/4 acre plot for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/01a385a40ac16070f107a68f3f2073b2/-/prod-property-core-backend-media-brk/6685437/78f84400-ccdd-4719-9b6f-7d8810c3d015.jpg,"KSh 60,000,000"
134,5 Bed House with En Suite in Lavington,"5 BEDROOMS MAISONETTE 📍 LAVINGTON, NEAR LAVING ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/ff4b008d04ab999659e36b93db45ffb3/-/prod-property-core-backend-media-brk/6689222/93f26a82-4f3b-4593-87c5-6ecd224200c0.jpg,"KSh 42,000,000"
135,0.5 ac Land in Runda,½ ACRES PLOTS ON SALE IN RUNDA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b4e97341f3118f06cb6254753e91bff3/-/prod-property-core-backend-media-brk/6689111/97c52045-6614-4b45-afca-3b38ab4d4c55.jpg,"KSh 155,000,000"
136,10 Bed Villa with En Suite at Hillcrest Road,10 BEDROOM AMBASSADORIAL HOUSE FOR SALE IN KARE ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ceed5ea891bcafa82499bad639d8c117/-/prod-property-core-backend-media-brk/6689023/a06ad28c-652e-4a86-92cd-f7ae4ae41ac5.jpg,"KSh 60,000,000"
137,4 Bed Villa with En Suite at Mukoma Road,4 BEDROOM HOUSE FOR SALE IN KAREN NAIROBI KENYA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/40a8ce5f080283a27d2330306f87fe66/-/prod-property-core-backend-media-brk/6594420/4fcec266-5eb3-40eb-bda7-19a8a45d3174.JPG,"KSh 18,000,000"
138,5 Bed Townhouse with En Suite in Ruiru,5 Bedroom Townhouse Selling at Ruiru Ksh 18M,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b9ebbae9204c8870b34c4cbd277d0efe/-/prod-property-core-backend-media-brk/6688768/03e6329c-4116-4642-afe5-ff038319c5b6.jpg,"KSh 70,000,000"
139,4 Bed House with En Suite in Loresho,"Elegant 4 BR House plus Dsq in Loresho , Westla ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/374cdc2e3340a2553d1d7d02d8ae533c/-/prod-property-core-backend-media-brk/6355201/5d24b5a9-722a-4d07-a96c-04e414e7c62d.jpg,"KSh 14,500,000"
140,Commercial Property with Backup Generator in Upper Hill,Office Suites For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/afb9462dd498125dcb0d5dbbe6aae005/-/prod-property-core-backend-media-brk/6653465/bca30aed-606d-4dd4-86de-bf1ae2a0eaed.jpeg,"KSh 36,000,000"
141,4 Bed Townhouse with En Suite in Kiambu Road,AN AMAZING MODERN FOUR BEDROOM TOWN HOUSE IN A ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/56a9e34f09dd58b413e8638f80febad9/-/prod-property-core-backend-media-brk/6671204/db786220-ee1c-4054-8d16-c807011f7dc7.jpg,"KSh 330,000,000"
142,5 Bed House with En Suite in Runda,Newly Built 5 Bedrooms Ambassadorial House For ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c865d48a961d3c91e23a0494c9c0b677/-/prod-property-core-backend-media-brk/6688664/54d0778f-bc80-480d-88e6-03472cbeb7a1.jpeg,"KSh 180,000,000"
143,0.34 ac Land in Parklands,Prime Corner Plot of 0.34 Acres on 6th Parkland ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0ab87ed249a2ee78170d4873687cea70/-/prod-property-core-backend-media-brk/6688586/4957f3ba-480d-43fd-b7e6-577325bd5353.jpeg,"KSh 8,000,000"
144,1 Bed Apartment with En Suite in Westlands Area,1 Bedroom Apartments For Sale In Westlands,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4a1012496172f9ed1c47f5d6138666e0/-/prod-property-core-backend-media-brk/6688573/67fefaa7-ed03-4294-9fc0-37d7142c344c.jpeg,"KSh 5,730,000"
145,1 Bed Apartment with Swimming Pool in Kilimani,1-bedroom Apartment - 64.21 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/6606185fcbd103e99ae7b7b1b98636e1/-/prod-property-core-backend-media-brk/6688475/db02a8d7-5fce-4fa3-a41a-9befefdd0918.jpg,"KSh 21,500,000"
146,2 Bed Apartment with Swimming Pool at Riverside Square,2 Bedroom apartment for sale.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f9c7fd73151f99e48347a2c4b99cb360/-/prod-property-core-backend-media-brk/6688532/99d63587-f375-462f-880b-d043f9a5cad0.jpg,"KSh 250,000,000"
147,5 Bed House with En Suite in Runda,Ultra Modern 5 Bedroom House For Sale in Runda,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5634f21eed55a71b76b23bf22dc8e0ad/-/prod-property-core-backend-media-brk/6688519/f7735d90-defb-4166-a5e2-6bb4cf3c1073.jpg,"KSh 90,000,000"
148,5 Bed House with En Suite in Runda,Beautiful 5 bedroom Own Compound House On Sale ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c8ebbc3cdfb0bde22d322038baf38d21/-/prod-property-core-backend-media-brk/6688500/c6bdb367-ed62-4c70-a92b-716f1ed34360.jpg,"KSh 90,000,000"
149,5 Bed House with En Suite in Spring Valley,Charming Five Bedroom House with DSQ for Sale i ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/dfd9e387153f1774809d5feecd5e4bba/-/prod-property-core-backend-media-brk/6688467/aac01575-ffa9-410b-b05b-5b82ed83d07b.jpg,"KSh 32,000,000"
150,3 Bed Apartment with En Suite in Parklands,"3 Bed Apartment at Haveli Towers, 2nd Parklands ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/66c59622a25b033f321101ac5051e3ef/-/prod-property-core-backend-media-brk/6688461/9cac276d-06c3-4fc3-9899-8392af65fc02.jpg,"KSh 60,000,000"
151,4 Bed House with En Suite in Lavington,4 BEDROOM TOWNHOUSE FOR SALE IN LAVINGTON WITH ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/29a7b0d2425bba9f395ed9dde35d14d9/-/prod-property-core-backend-media-brk/6685538/f39c1789-96ca-4459-ac63-4da83b3bbceb.jpg,"KSh 9,000,000"
152,2 Bed Apartment with En Suite in Westlands Area,2 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/60a33eeca9b557361b062cbadc3d28ce/-/prod-property-core-backend-media-brk/6688451/75fc9cb0-893a-437a-b5b4-1e1c6bf598e5.jpg,"KSh 10,500,000"
153,2 Bed Apartment with En Suite in Westlands Area,2 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/9c9b8f009792da86307461cbd6091080/-/prod-property-core-backend-media-brk/6685830/83543bcd-b9c7-4e27-8330-3a95d2aba581.jpg,"KSh 5,500,000"
154,1 Bed Apartment with En Suite in Westlands Area,1 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7e6a298b1a3bd9f0a09e57ef32b44714/-/prod-property-core-backend-media-brk/6685623/6d844dba-1f66-4edd-8624-578d75c83022.jpg,"KSh 4,500,000"
155,1 Bed Apartment with En Suite in Kilimani,1 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/423f4837b244b083de847ccf4361bc64/-/prod-property-core-backend-media-brk/6688444/ca2a50d4-6f1c-42ef-944e-a478165aabd6.jpeg,"KSh 85,000,000"
156,Land at Rhino Park Road,1 ACRE LAND FOR SALE IN KAREN NAIROBI KENYA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b6e04ee6246c232088b69979e2e44f7f/-/prod-property-core-backend-media-brk/6686083/b870c312-47ad-4caf-84e0-dade97401aec.jpg,"KSh 8,000,000"
157,2 Bed Apartment with En Suite in Kileleshwa,2 BEDROOM APARTMENT FOR SALE IN KILELESHWA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7c8b88448bbab263d5a64eceecc203f9/-/prod-property-core-backend-media-brk/6563733/a318d7f1-b7b7-41cf-a1c7-da496bf18292.jpg,"KSh 450,000,000"
158,9 Bed Villa with En Suite at Miotoni Road,9 BEDROOM HOUSE FOR SALE IN KAREN NAIROBI KENYA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8ce0fbb88c6b0e8460e5c53c5e4cc2ce/-/prod-property-core-backend-media-brk/5934342/f8c60fb3-1f59-4acc-a85a-7edeeebafcdb.jpg,"KSh 165,000,000"
159,5 Bed Villa with En Suite at Hardy,5 BEDROOM HOUSE FOR SALE IN KAREN NAIROBI KENYA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/888fa1e252b2edabe31e25b26eafece2/-/prod-property-core-backend-media-brk/6686202/a938984d-803a-4157-a7dd-f2f9d47eb8b5.jpg,"KSh 20,000,000"
160,4 Bed Apartment with En Suite in Lavington,4 BEDROOM APARTMENT FOR SALE IN LAVINGTON WITH ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c8c17ff61281599798605562b8906e9b/-/prod-property-core-backend-media-brk/6686264/3e2b51c8-111c-442b-b58b-2e41cd57b632.jpg,"KSh 290,000,000"
161,5 Bed Villa with En Suite at Shopping Centre,5 BEDROOM HOUSE FOR SALE IN KAREN NAIROBI KENYA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/1559ee94c667b3dc4e89b84c90dc3173/-/prod-property-core-backend-media-brk/6687005/a2161ed4-b8dc-47ce-a505-72c4d07652db.jpg,"KSh 140,000,000"
162,0.75 ac Land at Isaac Gathanju,"Prime 0.79 Acre Land On Sewer, Good For Redevel ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/51ff31aa3c337113465600b3e2ac0e98/-/prod-property-core-backend-media-brk/6688412/1b08b3b2-f80d-49e1-8b38-1c6f7c8c87aa.jpg,"KSh 16,400,000"
163,4 Bed Townhouse with En Suite in Ongata Rongai,4 bedroom plus DSQ Town Houses for Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e13dab8380c99fba8b5857f07407c64d/-/prod-property-core-backend-media-brk/6688271/3b7ca9e6-4746-4e7e-bf92-a8799ebff707.jpg,"KSh 240,000,000"
164,7 Bed House with En Suite at Runda,7bdrm Mansion in Runda for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/dae6af70cadb30a847498d30471460c4/-/prod-property-core-backend-media-brk/6688251/7a19fa36-9092-42d1-b51d-c06e2bfad759.jpg,"KSh 90,000,000"
